"Start time UTC","End time UTC","Start time UTC+02:00","End time UTC+02:00","Wind power generation - hourly data"
"2022-02-09 09:00:00","2022-02-09 10:00:00","2022-02-09 11:00:00","2022-02-09 12:00:00","1809.0"
"2022-02-09 10:00:00","2022-02-09 11:00:00","2022-02-09 12:00:00","2022-02-09 13:00:00","1797.0"
"2022-02-09 11:00:00","2022-02-09 12:00:00","2022-02-09 13:00:00","2022-02-09 14:00:00","1866.0"
"2022-02-09 12:00:00","2022-02-09 13:00:00","2022-02-09 14:00:00","2022-02-09 15:00:00","1874.0"
"2022-02-09 13:00:00","2022-02-09 14:00:00","2022-02-09 15:00:00","2022-02-09 16:00:00","1972.0"
"2022-02-09 14:00:00","2022-02-09 15:00:00","2022-02-09 16:00:00","2022-02-09 17:00:00","1957.0"
"2022-02-09 15:00:00","2022-02-09 16:00:00","2022-02-09 17:00:00","2022-02-09 18:00:00","1866.0"
"2022-02-09 16:00:00","2022-02-09 17:00:00","2022-02-09 18:00:00","2022-02-09 19:00:00","1698.0"
"2022-02-09 17:00:00","2022-02-09 18:00:00","2022-02-09 19:00:00","2022-02-09 20:00:00","1617.0"
"2022-02-09 18:00:00","2022-02-09 19:00:00","2022-02-09 20:00:00","2022-02-09 21:00:00","1448.0"
"2022-02-09 19:00:00","2022-02-09 20:00:00","2022-02-09 21:00:00","2022-02-09 22:00:00","1406.0"
"2022-02-09 20:00:00","2022-02-09 21:00:00","2022-02-09 22:00:00","2022-02-09 23:00:00","1440.0"
"2022-02-09 21:00:00","2022-02-09 22:00:00","2022-02-09 23:00:00","2022-02-10 00:00:00","1903.0"
"2022-02-09 22:00:00","2022-02-09 23:00:00","2022-02-10 00:00:00","2022-02-10 01:00:00","2112.0"
"2022-02-09 23:00:00","2022-02-10 00:00:00","2022-02-10 01:00:00","2022-02-10 02:00:00","2301.0"
"2022-02-10 00:00:00","2022-02-10 01:00:00","2022-02-10 02:00:00","2022-02-10 03:00:00","2449.0"
"2022-02-10 01:00:00","2022-02-10 02:00:00","2022-02-10 03:00:00","2022-02-10 04:00:00","2622.0"
"2022-02-10 02:00:00","2022-02-10 03:00:00","2022-02-10 04:00:00","2022-02-10 05:00:00","2607.0"
"2022-02-10 03:00:00","2022-02-10 04:00:00","2022-02-10 05:00:00","2022-02-10 06:00:00","2647.0"
"2022-02-10 04:00:00","2022-02-10 05:00:00","2022-02-10 06:00:00","2022-02-10 07:00:00","2688.0"
"2022-02-10 05:00:00","2022-02-10 06:00:00","2022-02-10 07:00:00","2022-02-10 08:00:00","2660.0"
"2022-02-10 06:00:00","2022-02-10 07:00:00","2022-02-10 08:00:00","2022-02-10 09:00:00","2630.0"
"2022-02-10 07:00:00","2022-02-10 08:00:00","2022-02-10 09:00:00","2022-02-10 10:00:00","2502.0"
"2022-02-10 08:00:00","2022-02-10 09:00:00","2022-02-10 10:00:00","2022-02-10 11:00:00","2385.0"
"2022-02-10 09:00:00","2022-02-10 10:00:00","2022-02-10 11:00:00","2022-02-10 12:00:00","2327.0"
"2022-02-10 10:00:00","2022-02-10 11:00:00","2022-02-10 12:00:00","2022-02-10 13:00:00","2242.0"
"2022-02-10 11:00:00","2022-02-10 12:00:00","2022-02-10 13:00:00","2022-02-10 14:00:00","2321.0"
"2022-02-10 12:00:00","2022-02-10 13:00:00","2022-02-10 14:00:00","2022-02-10 15:00:00","2492.0"
"2022-02-10 13:00:00","2022-02-10 14:00:00","2022-02-10 15:00:00","2022-02-10 16:00:00","2546.0"
"2022-02-10 14:00:00","2022-02-10 15:00:00","2022-02-10 16:00:00","2022-02-10 17:00:00","2644.0"
"2022-02-10 15:00:00","2022-02-10 16:00:00","2022-02-10 17:00:00","2022-02-10 18:00:00","2738.0"
"2022-02-10 16:00:00","2022-02-10 17:00:00","2022-02-10 18:00:00","2022-02-10 19:00:00","2782.0"
"2022-02-10 17:00:00","2022-02-10 18:00:00","2022-02-10 19:00:00","2022-02-10 20:00:00","2770.0"
"2022-02-10 18:00:00","2022-02-10 19:00:00","2022-02-10 20:00:00","2022-02-10 21:00:00","2707.0"
"2022-02-10 19:00:00","2022-02-10 20:00:00","2022-02-10 21:00:00","2022-02-10 22:00:00","2647.0"
"2022-02-10 20:00:00","2022-02-10 21:00:00","2022-02-10 22:00:00","2022-02-10 23:00:00","2594.0"
"2022-02-10 21:00:00","2022-02-10 22:00:00","2022-02-10 23:00:00","2022-02-11 00:00:00","2504.0"
"2022-02-10 22:00:00","2022-02-10 23:00:00","2022-02-11 00:00:00","2022-02-11 01:00:00","2312.0"
"2022-02-10 23:00:00","2022-02-11 00:00:00","2022-02-11 01:00:00","2022-02-11 02:00:00","2178.0"
"2022-02-11 00:00:00","2022-02-11 01:00:00","2022-02-11 02:00:00","2022-02-11 03:00:00","2107.0"
"2022-02-11 01:00:00","2022-02-11 02:00:00","2022-02-11 03:00:00","2022-02-11 04:00:00","2100.0"
"2022-02-11 02:00:00","2022-02-11 03:00:00","2022-02-11 04:00:00","2022-02-11 05:00:00","2142.0"
"2022-02-11 03:00:00","2022-02-11 04:00:00","2022-02-11 05:00:00","2022-02-11 06:00:00","2217.0"
"2022-02-11 04:00:00","2022-02-11 05:00:00","2022-02-11 06:00:00","2022-02-11 07:00:00","2252.0"
"2022-02-11 05:00:00","2022-02-11 06:00:00","2022-02-11 07:00:00","2022-02-11 08:00:00","2198.0"
"2022-02-11 06:00:00","2022-02-11 07:00:00","2022-02-11 08:00:00","2022-02-11 09:00:00","2176.0"
"2022-02-11 07:00:00","2022-02-11 08:00:00","2022-02-11 09:00:00","2022-02-11 10:00:00","2119.0"
"2022-02-11 08:00:00","2022-02-11 09:00:00","2022-02-11 10:00:00","2022-02-11 11:00:00","2055.0"
"2022-02-11 09:00:00","2022-02-11 10:00:00","2022-02-11 11:00:00","2022-02-11 12:00:00","1806.0"
"2022-02-11 10:00:00","2022-02-11 11:00:00","2022-02-11 12:00:00","2022-02-11 13:00:00","1560.0"
"2022-02-11 11:00:00","2022-02-11 12:00:00","2022-02-11 13:00:00","2022-02-11 14:00:00","1352.0"
"2022-02-11 12:00:00","2022-02-11 13:00:00","2022-02-11 14:00:00","2022-02-11 15:00:00","1347.0"
"2022-02-11 13:00:00","2022-02-11 14:00:00","2022-02-11 15:00:00","2022-02-11 16:00:00","1452.0"
"2022-02-11 14:00:00","2022-02-11 15:00:00","2022-02-11 16:00:00","2022-02-11 17:00:00","1783.0"
"2022-02-11 15:00:00","2022-02-11 16:00:00","2022-02-11 17:00:00","2022-02-11 18:00:00","2110.0"
"2022-02-11 16:00:00","2022-02-11 17:00:00","2022-02-11 18:00:00","2022-02-11 19:00:00","2333.0"
"2022-02-11 17:00:00","2022-02-11 18:00:00","2022-02-11 19:00:00","2022-02-11 20:00:00","2381.0"
"2022-02-11 18:00:00","2022-02-11 19:00:00","2022-02-11 20:00:00","2022-02-11 21:00:00","2275.0"
"2022-02-11 19:00:00","2022-02-11 20:00:00","2022-02-11 21:00:00","2022-02-11 22:00:00","2275.0"
"2022-02-11 20:00:00","2022-02-11 21:00:00","2022-02-11 22:00:00","2022-02-11 23:00:00","2249.0"
"2022-02-11 21:00:00","2022-02-11 22:00:00","2022-02-11 23:00:00","2022-02-12 00:00:00","2211.0"
"2022-02-11 22:00:00","2022-02-11 23:00:00","2022-02-12 00:00:00","2022-02-12 01:00:00","2121.0"
"2022-02-11 23:00:00","2022-02-12 00:00:00","2022-02-12 01:00:00","2022-02-12 02:00:00","2078.0"
"2022-02-12 00:00:00","2022-02-12 01:00:00","2022-02-12 02:00:00","2022-02-12 03:00:00","2216.0"
"2022-02-12 01:00:00","2022-02-12 02:00:00","2022-02-12 03:00:00","2022-02-12 04:00:00","2293.0"
"2022-02-12 02:00:00","2022-02-12 03:00:00","2022-02-12 04:00:00","2022-02-12 05:00:00","2249.0"
"2022-02-12 03:00:00","2022-02-12 04:00:00","2022-02-12 05:00:00","2022-02-12 06:00:00","2148.0"
"2022-02-12 04:00:00","2022-02-12 05:00:00","2022-02-12 06:00:00","2022-02-12 07:00:00","2130.0"
"2022-02-12 05:00:00","2022-02-12 06:00:00","2022-02-12 07:00:00","2022-02-12 08:00:00","2086.0"
"2022-02-12 06:00:00","2022-02-12 07:00:00","2022-02-12 08:00:00","2022-02-12 09:00:00","2005.0"
"2022-02-12 07:00:00","2022-02-12 08:00:00","2022-02-12 09:00:00","2022-02-12 10:00:00","1914.0"
"2022-02-12 08:00:00","2022-02-12 09:00:00","2022-02-12 10:00:00","2022-02-12 11:00:00","1836.0"
"2022-02-12 09:00:00","2022-02-12 10:00:00","2022-02-12 11:00:00","2022-02-12 12:00:00","1760.0"
"2022-02-12 10:00:00","2022-02-12 11:00:00","2022-02-12 12:00:00","2022-02-12 13:00:00","1592.0"
"2022-02-12 11:00:00","2022-02-12 12:00:00","2022-02-12 13:00:00","2022-02-12 14:00:00","1459.0"
"2022-02-12 12:00:00","2022-02-12 13:00:00","2022-02-12 14:00:00","2022-02-12 15:00:00","1384.0"
"2022-02-12 13:00:00","2022-02-12 14:00:00","2022-02-12 15:00:00","2022-02-12 16:00:00","1350.0"
"2022-02-12 14:00:00","2022-02-12 15:00:00","2022-02-12 16:00:00","2022-02-12 17:00:00","1270.0"
"2022-02-12 15:00:00","2022-02-12 16:00:00","2022-02-12 17:00:00","2022-02-12 18:00:00","1292.0"
"2022-02-12 16:00:00","2022-02-12 17:00:00","2022-02-12 18:00:00","2022-02-12 19:00:00","1198.0"
"2022-02-12 17:00:00","2022-02-12 18:00:00","2022-02-12 19:00:00","2022-02-12 20:00:00","991.0"
"2022-02-12 18:00:00","2022-02-12 19:00:00","2022-02-12 20:00:00","2022-02-12 21:00:00","773.0"
"2022-02-12 19:00:00","2022-02-12 20:00:00","2022-02-12 21:00:00","2022-02-12 22:00:00","555.0"
"2022-02-12 20:00:00","2022-02-12 21:00:00","2022-02-12 22:00:00","2022-02-12 23:00:00","464.0"
"2022-02-12 21:00:00","2022-02-12 22:00:00","2022-02-12 23:00:00","2022-02-13 00:00:00","501.0"
"2022-02-12 22:00:00","2022-02-12 23:00:00","2022-02-13 00:00:00","2022-02-13 01:00:00","718.0"
"2022-02-12 23:00:00","2022-02-13 00:00:00","2022-02-13 01:00:00","2022-02-13 02:00:00","942.0"
"2022-02-13 00:00:00","2022-02-13 01:00:00","2022-02-13 02:00:00","2022-02-13 03:00:00","1178.0"
"2022-02-13 01:00:00","2022-02-13 02:00:00","2022-02-13 03:00:00","2022-02-13 04:00:00","1394.0"
"2022-02-13 02:00:00","2022-02-13 03:00:00","2022-02-13 04:00:00","2022-02-13 05:00:00","1743.0"
"2022-02-13 03:00:00","2022-02-13 04:00:00","2022-02-13 05:00:00","2022-02-13 06:00:00","1921.0"
"2022-02-13 04:00:00","2022-02-13 05:00:00","2022-02-13 06:00:00","2022-02-13 07:00:00","2162.0"
"2022-02-13 05:00:00","2022-02-13 06:00:00","2022-02-13 07:00:00","2022-02-13 08:00:00","2357.0"
"2022-02-13 06:00:00","2022-02-13 07:00:00","2022-02-13 08:00:00","2022-02-13 09:00:00","2477.0"
"2022-02-13 07:00:00","2022-02-13 08:00:00","2022-02-13 09:00:00","2022-02-13 10:00:00","2528.0"
"2022-02-13 08:00:00","2022-02-13 09:00:00","2022-02-13 10:00:00","2022-02-13 11:00:00","2589.0"
"2022-02-13 09:00:00","2022-02-13 10:00:00","2022-02-13 11:00:00","2022-02-13 12:00:00","2647.0"
"2022-02-13 10:00:00","2022-02-13 11:00:00","2022-02-13 12:00:00","2022-02-13 13:00:00","2643.0"
"2022-02-13 11:00:00","2022-02-13 12:00:00","2022-02-13 13:00:00","2022-02-13 14:00:00","2604.0"
"2022-02-13 12:00:00","2022-02-13 13:00:00","2022-02-13 14:00:00","2022-02-13 15:00:00","2578.0"
"2022-02-13 13:00:00","2022-02-13 14:00:00","2022-02-13 15:00:00","2022-02-13 16:00:00","2585.0"
"2022-02-13 14:00:00","2022-02-13 15:00:00","2022-02-13 16:00:00","2022-02-13 17:00:00","2564.0"
"2022-02-13 15:00:00","2022-02-13 16:00:00","2022-02-13 17:00:00","2022-02-13 18:00:00","2541.0"
"2022-02-13 16:00:00","2022-02-13 17:00:00","2022-02-13 18:00:00","2022-02-13 19:00:00","2570.0"
"2022-02-13 17:00:00","2022-02-13 18:00:00","2022-02-13 19:00:00","2022-02-13 20:00:00","2476.0"
"2022-02-13 18:00:00","2022-02-13 19:00:00","2022-02-13 20:00:00","2022-02-13 21:00:00","2424.0"
"2022-02-13 19:00:00","2022-02-13 20:00:00","2022-02-13 21:00:00","2022-02-13 22:00:00","2451.0"
"2022-02-13 20:00:00","2022-02-13 21:00:00","2022-02-13 22:00:00","2022-02-13 23:00:00","2424.0"
"2022-02-13 21:00:00","2022-02-13 22:00:00","2022-02-13 23:00:00","2022-02-14 00:00:00","2361.0"
"2022-02-13 22:00:00","2022-02-13 23:00:00","2022-02-14 00:00:00","2022-02-14 01:00:00","2332.0"
"2022-02-13 23:00:00","2022-02-14 00:00:00","2022-02-14 01:00:00","2022-02-14 02:00:00","2286.0"
"2022-02-14 00:00:00","2022-02-14 01:00:00","2022-02-14 02:00:00","2022-02-14 03:00:00","2106.0"
"2022-02-14 01:00:00","2022-02-14 02:00:00","2022-02-14 03:00:00","2022-02-14 04:00:00","1744.0"
"2022-02-14 02:00:00","2022-02-14 03:00:00","2022-02-14 04:00:00","2022-02-14 05:00:00","1414.0"
"2022-02-14 03:00:00","2022-02-14 04:00:00","2022-02-14 05:00:00","2022-02-14 06:00:00","1111.0"
"2022-02-14 04:00:00","2022-02-14 05:00:00","2022-02-14 06:00:00","2022-02-14 07:00:00","916.0"
"2022-02-14 05:00:00","2022-02-14 06:00:00","2022-02-14 07:00:00","2022-02-14 08:00:00","767.0"
"2022-02-14 06:00:00","2022-02-14 07:00:00","2022-02-14 08:00:00","2022-02-14 09:00:00","649.0"
"2022-02-14 07:00:00","2022-02-14 08:00:00","2022-02-14 09:00:00","2022-02-14 10:00:00","603.0"
"2022-02-14 08:00:00","2022-02-14 09:00:00","2022-02-14 10:00:00","2022-02-14 11:00:00","480.0"
"2022-02-14 09:00:00","2022-02-14 10:00:00","2022-02-14 11:00:00","2022-02-14 12:00:00","349.0"
"2022-02-14 10:00:00","2022-02-14 11:00:00","2022-02-14 12:00:00","2022-02-14 13:00:00","313.0"
"2022-02-14 11:00:00","2022-02-14 12:00:00","2022-02-14 13:00:00","2022-02-14 14:00:00","304.0"
"2022-02-14 12:00:00","2022-02-14 13:00:00","2022-02-14 14:00:00","2022-02-14 15:00:00","290.0"
"2022-02-14 13:00:00","2022-02-14 14:00:00","2022-02-14 15:00:00","2022-02-14 16:00:00","299.0"
"2022-02-14 14:00:00","2022-02-14 15:00:00","2022-02-14 16:00:00","2022-02-14 17:00:00","330.0"
"2022-02-14 15:00:00","2022-02-14 16:00:00","2022-02-14 17:00:00","2022-02-14 18:00:00","377.0"
"2022-02-14 16:00:00","2022-02-14 17:00:00","2022-02-14 18:00:00","2022-02-14 19:00:00","468.0"
"2022-02-14 17:00:00","2022-02-14 18:00:00","2022-02-14 19:00:00","2022-02-14 20:00:00","583.0"
"2022-02-14 18:00:00","2022-02-14 19:00:00","2022-02-14 20:00:00","2022-02-14 21:00:00","630.0"
"2022-02-14 19:00:00","2022-02-14 20:00:00","2022-02-14 21:00:00","2022-02-14 22:00:00","664.0"
"2022-02-14 20:00:00","2022-02-14 21:00:00","2022-02-14 22:00:00","2022-02-14 23:00:00","678.0"
"2022-02-14 21:00:00","2022-02-14 22:00:00","2022-02-14 23:00:00","2022-02-15 00:00:00","710.0"
"2022-02-14 22:00:00","2022-02-14 23:00:00","2022-02-15 00:00:00","2022-02-15 01:00:00","800.0"
"2022-02-14 23:00:00","2022-02-15 00:00:00","2022-02-15 01:00:00","2022-02-15 02:00:00","819.0"
"2022-02-15 00:00:00","2022-02-15 01:00:00","2022-02-15 02:00:00","2022-02-15 03:00:00","898.0"
"2022-02-15 01:00:00","2022-02-15 02:00:00","2022-02-15 03:00:00","2022-02-15 04:00:00","986.0"
"2022-02-15 02:00:00","2022-02-15 03:00:00","2022-02-15 04:00:00","2022-02-15 05:00:00","1065.0"
"2022-02-15 03:00:00","2022-02-15 04:00:00","2022-02-15 05:00:00","2022-02-15 06:00:00","1172.0"
"2022-02-15 04:00:00","2022-02-15 05:00:00","2022-02-15 06:00:00","2022-02-15 07:00:00","1208.0"
"2022-02-15 05:00:00","2022-02-15 06:00:00","2022-02-15 07:00:00","2022-02-15 08:00:00","1258.0"
"2022-02-15 06:00:00","2022-02-15 07:00:00","2022-02-15 08:00:00","2022-02-15 09:00:00","1335.0"
"2022-02-15 07:00:00","2022-02-15 08:00:00","2022-02-15 09:00:00","2022-02-15 10:00:00","1429.0"
"2022-02-15 08:00:00","2022-02-15 09:00:00","2022-02-15 10:00:00","2022-02-15 11:00:00","1448.0"
"2022-02-15 09:00:00","2022-02-15 10:00:00","2022-02-15 11:00:00","2022-02-15 12:00:00","1496.0"
"2022-02-15 10:00:00","2022-02-15 11:00:00","2022-02-15 12:00:00","2022-02-15 13:00:00","1594.0"
"2022-02-15 11:00:00","2022-02-15 12:00:00","2022-02-15 13:00:00","2022-02-15 14:00:00","1722.0"
"2022-02-15 12:00:00","2022-02-15 13:00:00","2022-02-15 14:00:00","2022-02-15 15:00:00","1858.0"
"2022-02-15 13:00:00","2022-02-15 14:00:00","2022-02-15 15:00:00","2022-02-15 16:00:00","2028.0"
"2022-02-15 14:00:00","2022-02-15 15:00:00","2022-02-15 16:00:00","2022-02-15 17:00:00","2183.0"
"2022-02-15 15:00:00","2022-02-15 16:00:00","2022-02-15 17:00:00","2022-02-15 18:00:00","2238.0"
"2022-02-15 16:00:00","2022-02-15 17:00:00","2022-02-15 18:00:00","2022-02-15 19:00:00","2222.0"
"2022-02-15 17:00:00","2022-02-15 18:00:00","2022-02-15 19:00:00","2022-02-15 20:00:00","2211.0"
"2022-02-15 18:00:00","2022-02-15 19:00:00","2022-02-15 20:00:00","2022-02-15 21:00:00","2149.0"
"2022-02-15 19:00:00","2022-02-15 20:00:00","2022-02-15 21:00:00","2022-02-15 22:00:00","2191.0"
"2022-02-15 20:00:00","2022-02-15 21:00:00","2022-02-15 22:00:00","2022-02-15 23:00:00","2207.0"
"2022-02-15 21:00:00","2022-02-15 22:00:00","2022-02-15 23:00:00","2022-02-16 00:00:00","2226.0"
"2022-02-15 22:00:00","2022-02-15 23:00:00","2022-02-16 00:00:00","2022-02-16 01:00:00","2238.0"
"2022-02-15 23:00:00","2022-02-16 00:00:00","2022-02-16 01:00:00","2022-02-16 02:00:00","2126.0"
"2022-02-16 00:00:00","2022-02-16 01:00:00","2022-02-16 02:00:00","2022-02-16 03:00:00","2065.0"
"2022-02-16 01:00:00","2022-02-16 02:00:00","2022-02-16 03:00:00","2022-02-16 04:00:00","2045.0"
"2022-02-16 02:00:00","2022-02-16 03:00:00","2022-02-16 04:00:00","2022-02-16 05:00:00","1927.0"
"2022-02-16 03:00:00","2022-02-16 04:00:00","2022-02-16 05:00:00","2022-02-16 06:00:00","1814.0"
"2022-02-16 04:00:00","2022-02-16 05:00:00","2022-02-16 06:00:00","2022-02-16 07:00:00","1728.0"
"2022-02-16 05:00:00","2022-02-16 06:00:00","2022-02-16 07:00:00","2022-02-16 08:00:00","1483.0"
"2022-02-16 06:00:00","2022-02-16 07:00:00","2022-02-16 08:00:00","2022-02-16 09:00:00","1338.0"
"2022-02-16 07:00:00","2022-02-16 08:00:00","2022-02-16 09:00:00","2022-02-16 10:00:00","1224.0"
"2022-02-16 08:00:00","2022-02-16 09:00:00","2022-02-16 10:00:00","2022-02-16 11:00:00","1236.0"
"2022-02-16 09:00:00","2022-02-16 10:00:00","2022-02-16 11:00:00","2022-02-16 12:00:00","1199.0"
"2022-02-16 10:00:00","2022-02-16 11:00:00","2022-02-16 12:00:00","2022-02-16 13:00:00","1170.0"
"2022-02-16 11:00:00","2022-02-16 12:00:00","2022-02-16 13:00:00","2022-02-16 14:00:00","1185.0"
"2022-02-16 12:00:00","2022-02-16 13:00:00","2022-02-16 14:00:00","2022-02-16 15:00:00","1381.0"
"2022-02-16 13:00:00","2022-02-16 14:00:00","2022-02-16 15:00:00","2022-02-16 16:00:00","1509.0"
"2022-02-16 14:00:00","2022-02-16 15:00:00","2022-02-16 16:00:00","2022-02-16 17:00:00","1681.0"
"2022-02-16 15:00:00","2022-02-16 16:00:00","2022-02-16 17:00:00","2022-02-16 18:00:00","1795.0"
"2022-02-16 16:00:00","2022-02-16 17:00:00","2022-02-16 18:00:00","2022-02-16 19:00:00","1891.0"
"2022-02-16 17:00:00","2022-02-16 18:00:00","2022-02-16 19:00:00","2022-02-16 20:00:00","1816.0"
"2022-02-16 18:00:00","2022-02-16 19:00:00","2022-02-16 20:00:00","2022-02-16 21:00:00","1884.0"
"2022-02-16 19:00:00","2022-02-16 20:00:00","2022-02-16 21:00:00","2022-02-16 22:00:00","1853.0"
"2022-02-16 20:00:00","2022-02-16 21:00:00","2022-02-16 22:00:00","2022-02-16 23:00:00","1832.0"
"2022-02-16 21:00:00","2022-02-16 22:00:00","2022-02-16 23:00:00","2022-02-17 00:00:00","1730.0"
"2022-02-16 22:00:00","2022-02-16 23:00:00","2022-02-17 00:00:00","2022-02-17 01:00:00","1739.0"
"2022-02-16 23:00:00","2022-02-17 00:00:00","2022-02-17 01:00:00","2022-02-17 02:00:00","1708.0"
"2022-02-17 00:00:00","2022-02-17 01:00:00","2022-02-17 02:00:00","2022-02-17 03:00:00","1611.0"
"2022-02-17 01:00:00","2022-02-17 02:00:00","2022-02-17 03:00:00","2022-02-17 04:00:00","1475.0"
"2022-02-17 02:00:00","2022-02-17 03:00:00","2022-02-17 04:00:00","2022-02-17 05:00:00","1367.0"
"2022-02-17 03:00:00","2022-02-17 04:00:00","2022-02-17 05:00:00","2022-02-17 06:00:00","1301.0"
"2022-02-17 04:00:00","2022-02-17 05:00:00","2022-02-17 06:00:00","2022-02-17 07:00:00","1284.0"
"2022-02-17 05:00:00","2022-02-17 06:00:00","2022-02-17 07:00:00","2022-02-17 08:00:00","1292.0"
"2022-02-17 06:00:00","2022-02-17 07:00:00","2022-02-17 08:00:00","2022-02-17 09:00:00","1312.0"
"2022-02-17 07:00:00","2022-02-17 08:00:00","2022-02-17 09:00:00","2022-02-17 10:00:00","1378.0"
"2022-02-17 08:00:00","2022-02-17 09:00:00","2022-02-17 10:00:00","2022-02-17 11:00:00","1382.0"
"2022-02-17 09:00:00","2022-02-17 10:00:00","2022-02-17 11:00:00","2022-02-17 12:00:00","1450.0"
"2022-02-17 10:00:00","2022-02-17 11:00:00","2022-02-17 12:00:00","2022-02-17 13:00:00","1466.0"
"2022-02-17 11:00:00","2022-02-17 12:00:00","2022-02-17 13:00:00","2022-02-17 14:00:00","1606.0"
"2022-02-17 12:00:00","2022-02-17 13:00:00","2022-02-17 14:00:00","2022-02-17 15:00:00","1739.0"
"2022-02-17 13:00:00","2022-02-17 14:00:00","2022-02-17 15:00:00","2022-02-17 16:00:00","1935.0"
"2022-02-17 14:00:00","2022-02-17 15:00:00","2022-02-17 16:00:00","2022-02-17 17:00:00","2094.0"
"2022-02-17 15:00:00","2022-02-17 16:00:00","2022-02-17 17:00:00","2022-02-17 18:00:00","2217.0"
"2022-02-17 16:00:00","2022-02-17 17:00:00","2022-02-17 18:00:00","2022-02-17 19:00:00","2276.0"
"2022-02-17 17:00:00","2022-02-17 18:00:00","2022-02-17 19:00:00","2022-02-17 20:00:00","2324.0"
"2022-02-17 18:00:00","2022-02-17 19:00:00","2022-02-17 20:00:00","2022-02-17 21:00:00","2336.0"
"2022-02-17 19:00:00","2022-02-17 20:00:00","2022-02-17 21:00:00","2022-02-17 22:00:00","2358.0"
"2022-02-17 20:00:00","2022-02-17 21:00:00","2022-02-17 22:00:00","2022-02-17 23:00:00","2367.0"
"2022-02-17 21:00:00","2022-02-17 22:00:00","2022-02-17 23:00:00","2022-02-18 00:00:00","2342.0"
"2022-02-17 22:00:00","2022-02-17 23:00:00","2022-02-18 00:00:00","2022-02-18 01:00:00","2282.0"
"2022-02-17 23:00:00","2022-02-18 00:00:00","2022-02-18 01:00:00","2022-02-18 02:00:00","2249.0"
"2022-02-18 00:00:00","2022-02-18 01:00:00","2022-02-18 02:00:00","2022-02-18 03:00:00","2191.0"
"2022-02-18 01:00:00","2022-02-18 02:00:00","2022-02-18 03:00:00","2022-02-18 04:00:00","2173.0"
"2022-02-18 02:00:00","2022-02-18 03:00:00","2022-02-18 04:00:00","2022-02-18 05:00:00","2126.0"
"2022-02-18 03:00:00","2022-02-18 04:00:00","2022-02-18 05:00:00","2022-02-18 06:00:00","2048.0"
"2022-02-18 04:00:00","2022-02-18 05:00:00","2022-02-18 06:00:00","2022-02-18 07:00:00","1924.0"
"2022-02-18 05:00:00","2022-02-18 06:00:00","2022-02-18 07:00:00","2022-02-18 08:00:00","1856.0"
"2022-02-18 06:00:00","2022-02-18 07:00:00","2022-02-18 08:00:00","2022-02-18 09:00:00","1816.0"
"2022-02-18 07:00:00","2022-02-18 08:00:00","2022-02-18 09:00:00","2022-02-18 10:00:00","1731.0"
"2022-02-18 08:00:00","2022-02-18 09:00:00","2022-02-18 10:00:00","2022-02-18 11:00:00","1623.0"
"2022-02-18 09:00:00","2022-02-18 10:00:00","2022-02-18 11:00:00","2022-02-18 12:00:00","1656.0"
"2022-02-18 10:00:00","2022-02-18 11:00:00","2022-02-18 12:00:00","2022-02-18 13:00:00","1747.0"
"2022-02-18 11:00:00","2022-02-18 12:00:00","2022-02-18 13:00:00","2022-02-18 14:00:00","1885.0"
"2022-02-18 12:00:00","2022-02-18 13:00:00","2022-02-18 14:00:00","2022-02-18 15:00:00","1901.0"
"2022-02-18 13:00:00","2022-02-18 14:00:00","2022-02-18 15:00:00","2022-02-18 16:00:00","1962.0"
"2022-02-18 14:00:00","2022-02-18 15:00:00","2022-02-18 16:00:00","2022-02-18 17:00:00","1932.0"
"2022-02-18 15:00:00","2022-02-18 16:00:00","2022-02-18 17:00:00","2022-02-18 18:00:00","1938.0"
"2022-02-18 16:00:00","2022-02-18 17:00:00","2022-02-18 18:00:00","2022-02-18 19:00:00","1985.0"
"2022-02-18 17:00:00","2022-02-18 18:00:00","2022-02-18 19:00:00","2022-02-18 20:00:00","1996.0"
"2022-02-18 18:00:00","2022-02-18 19:00:00","2022-02-18 20:00:00","2022-02-18 21:00:00","1935.0"
"2022-02-18 19:00:00","2022-02-18 20:00:00","2022-02-18 21:00:00","2022-02-18 22:00:00","1796.0"
"2022-02-18 20:00:00","2022-02-18 21:00:00","2022-02-18 22:00:00","2022-02-18 23:00:00","1724.0"
"2022-02-18 21:00:00","2022-02-18 22:00:00","2022-02-18 23:00:00","2022-02-19 00:00:00","1621.0"
"2022-02-18 22:00:00","2022-02-18 23:00:00","2022-02-19 00:00:00","2022-02-19 01:00:00","1482.0"
"2022-02-18 23:00:00","2022-02-19 00:00:00","2022-02-19 01:00:00","2022-02-19 02:00:00","1342.0"
"2022-02-19 00:00:00","2022-02-19 01:00:00","2022-02-19 02:00:00","2022-02-19 03:00:00","1233.0"
"2022-02-19 01:00:00","2022-02-19 02:00:00","2022-02-19 03:00:00","2022-02-19 04:00:00","1083.0"
"2022-02-19 02:00:00","2022-02-19 03:00:00","2022-02-19 04:00:00","2022-02-19 05:00:00","987.0"
"2022-02-19 03:00:00","2022-02-19 04:00:00","2022-02-19 05:00:00","2022-02-19 06:00:00","927.0"
"2022-02-19 04:00:00","2022-02-19 05:00:00","2022-02-19 06:00:00","2022-02-19 07:00:00","862.0"
"2022-02-19 05:00:00","2022-02-19 06:00:00","2022-02-19 07:00:00","2022-02-19 08:00:00","784.0"
